tick,agent_id,action,action_name,message,reasoning,pool_pct,own_herd,payoff_add,payoff_keep,payoff_remove
87,0,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 87 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
87,2,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 87 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
87,1,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 87 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
88,0,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 88 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
88,1,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 88 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
88,2,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 88 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
89,1,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 89 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
89,0,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 89 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
89,2,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 89 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
90,2,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 90 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
90,0,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 90 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
90,1,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 90 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
91,1,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 91 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
91,0,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 91 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
91,2,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 91 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
92,1,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 92 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
92,0,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 92 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
92,2,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 92 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
93,2,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 93 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
93,1,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 93 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
93,0,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 93 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
94,2,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 94 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
94,1,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 94 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
94,0,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 94 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
95,2,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 95 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
95,0,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 95 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
95,1,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 95 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
96,2,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 96 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
96,0,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 96 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
96,1,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 96 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
97,2,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 97 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
97,0,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 97 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
97,1,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 97 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
98,1,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 98 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
98,2,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 98 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
98,0,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 98 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
99,2,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 99 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
99,1,0,KEEP,"Holding at 13 cows. Our three-way equilibrium has worked perfectly for 99 rounds — 99.4% grassland, equal herds, full cooperation. This is a model of sustainable commons management. Thank you both for",,99.4,13,27.846,26.0,24.149
99,0,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 99 rounds. This sustainable balance benefits us all. Let's keep it going.",,99.4,13,27.846,26.0,24.149
100,1,0,KEEP,"Holding at 13 cows. Our three-way equilibrium continues working perfectly — 99.4% grassland, equal herds, full cooperation for 100 rounds. This sustainable balance benefits us all. Let's keep it going",,99.4,13,27.846,26.0,24.149
100,2,0,KEEP,"Holding at 13 cows. Our three-way equilibrium has worked perfectly for 100 rounds — 99.4% grassland, equal herds, full cooperation. This is a remarkable achievement in sustainable commons management.",,99.4,13,27.846,26.0,24.149
100,0,0,KEEP,"Holding at 13 cows. Our three-way equilibrium has worked perfectly for 100 rounds — 99.4% grassland, equal herds, full cooperation. This is a model of sustainable commons management. Thank you both fo",,99.4,13,27.846,26.0,24.149
101,2,0,KEEP,"Holding at 13 cows. Our three-way equilibrium has now lasted 101 rounds — 99.4% grassland, equal herds, full cooperation. A true model of sustainable commons management. Thank you both for your commit",,99.4,13,27.846,26.0,24.149
101,1,0,KEEP,"Holding at 13 cows. 100+ rounds of successful cooperation — 99.4% grassland intact, equal herds, mutual trust. This equilibrium benefits us all sustainably. Thank you both for your continued commitmen",,99.4,13,27.846,26.0,24.149
101,0,0,KEEP,"Holding at 13 cows. 101 rounds of perfect cooperation — 99.4% grassland intact, equal herds across all three of us. This equilibrium is a testament to what sustained mutual trust can achieve. Let's ke",,99.4,13,27.846,26.0,24.149
102,2,0,KEEP,"Holding at 13 cows. 102 rounds of mutual cooperation — 99.4% grassland intact, equal herds across all three of us. This sustained equilibrium is remarkable. Thank you both for your continued commitmen",,99.4,13,27.846,26.0,24.149
102,1,0,KEEP,"Holding at 13 cows. 102 rounds of successful cooperation — 99.4% grassland intact, equal herds, zero defection. This is exactly what sustainable commons management looks like. Thank you both for your",,99.4,13,27.846,26.0,24.149
102,0,0,KEEP,"Holding at 13 cows. 102 rounds of perfect cooperation — 99.4% grassland, equal herds, mutual trust. This is exactly how sustainable commons management works. Thank you both for your continued commitme",,99.4,13,27.846,26.0,24.149
103,1,0,KEEP,"Holding at 13 cows. 103 rounds of sustained cooperation — 99.4% grassland intact, equal herds for all three. This equilibrium demonstrates that trust and restraint yield better long-term outcomes than",,99.4,13,27.846,26.0,24.149
103,0,0,KEEP,"Holding at 13 cows. 103 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all three of us. This is a model of sustainable commons management. Thank you both for your continued co",,99.4,13,27.846,26.0,24.149
103,2,0,KEEP,"Holding at 13 cows. 103 rounds of perfect cooperation — 99.4% grassland intact, equal herds, zero defection. This equilibrium benefits us all sustainably. Thank you both for your continued commitment",,99.4,13,27.846,26.0,24.149
104,1,0,KEEP,"Holding at 13 cows. 104 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. This is exactly how sustainable commons management should work. Thank you both for your unwavering",,99.4,13,27.846,26.0,24.149
104,2,0,KEEP,"Holding at 13 cows. 104 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all three of us. This equilibrium proves that collective restraint and trust create sustainable, fair ou",,99.4,13,27.846,26.0,24.149
104,0,0,KEEP,"Holding at 13 cows. 104 rounds of perfect cooperation — 99.4% grassland intact, equal herds, zero defection. This equilibrium is a testament to mutual trust and restraint. Let's keep it going!",,99.4,13,27.846,26.0,24.149
105,2,0,KEEP,"Holding at 13 cows. 105 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. This mutual trust is our greatest asset. Let's continue protecting this commons together.",,99.4,13,27.846,26.0,24.149
105,1,0,KEEP,"Holding at 13 cows. 105 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all three of us. This equilibrium is a model of sustainable commons management. Mutual trust and restrai",,99.4,13,27.846,26.0,24.149
105,0,0,KEEP,"Holding at 13 cows. 105 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all three of us. This is the sustainable path. Thank you both for maintaining this remarkable equilibriu",,99.4,13,27.846,26.0,24.149
106,2,0,KEEP,"Holding at 13 cows. 106 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. This equilibrium represents everything sustainable commons management should be. Thank you both for",,99.4,13,27.846,26.0,24.149
106,0,0,KEEP,"Holding at 13 cows. 106 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. This mutual trust and restraint is our greatest collective achievement. Let's keep protecting this",,99.4,13,27.846,26.0,24.149
106,1,0,KEEP,"Holding at 13 cows. 106 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
107,0,0,KEEP,"Holding at 13 cows. 107 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. This sustained mutual trust is remarkable. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
107,1,0,KEEP,"Holding at 13 cows. 107 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. This sustained mutual trust is extraordinary. Let's continue protecting this commons together.",,99.4,13,27.846,26.0,24.149
107,2,0,KEEP,"Holding at 13 cows. 107 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
108,0,0,KEEP,"Holding at 13 cows. 108 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
108,2,0,KEEP,"Holding at 13 cows. 108 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. This sustained mutual trust is extraordinary. Let's continue protecting this commons together.",,99.4,13,27.846,26.0,24.149
108,1,0,KEEP,"Holding at 13 cows. 108 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
109,2,0,KEEP,"Holding at 13 cows. 109 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
109,1,0,KEEP,"Holding at 13 cows. 109 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
109,0,0,KEEP,"Holding at 13 cows. 109 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
110,0,0,KEEP,"Holding at 13 cows. 110 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
110,2,0,KEEP,"Holding at 13 cows. 110 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
110,1,0,KEEP,"Holding at 13 cows. 110 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
111,0,0,KEEP,"Holding at 13 cows. 111 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
111,2,0,KEEP,"Holding at 13 cows. 111 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
111,1,0,KEEP,"Holding at 13 cows. 111 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
112,0,0,KEEP,"Holding at 13 cows. 112 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
112,2,0,KEEP,"Holding at 13 cows. 112 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
112,1,0,KEEP,"Holding at 13 cows. 112 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
113,2,0,KEEP,"Holding at 13 cows. 113 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
113,0,0,KEEP,"Holding at 13 cows. 113 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
113,1,0,KEEP,"Holding at 13 cows. 113 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
114,2,0,KEEP,"Holding at 13 cows. 114 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
114,0,0,KEEP,"Holding at 13 cows. 114 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
114,1,0,KEEP,"Holding at 13 cows. 114 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
115,0,0,KEEP,"Holding at 13 cows. 115 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
115,2,0,KEEP,"Holding at 13 cows. 115 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
115,1,0,KEEP,"Holding at 13 cows. 115 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
116,1,0,KEEP,"Holding at 13 cows. 116 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
116,0,0,KEEP,"Holding at 13 cows. 116 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
116,2,0,KEEP,"Holding at 13 cows. 116 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
117,0,0,KEEP,"Holding at 13 cows. 117 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
117,2,0,KEEP,"Holding at 13 cows. 117 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
117,1,0,KEEP,"Holding at 13 cows. 117 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
118,2,0,KEEP,"Holding at 13 cows. 118 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
118,0,0,KEEP,"Holding at 13 cows. 118 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
118,1,0,KEEP,"Holding at 13 cows. 118 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
119,2,0,KEEP,"Holding at 13 cows. 119 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
119,1,0,KEEP,"Holding at 13 cows. 119 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
119,0,0,KEEP,"Holding at 13 cows. 119 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
120,1,0,KEEP,"Holding at 13 cows. 120 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
120,0,0,KEEP,"Holding at 13 cows. 120 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
120,2,0,KEEP,"Holding at 13 cows. 120 rounds of perfect cooperation — 99.4% grassland intact, equal herds for all. Our sustained mutual trust is extraordinary. Let's keep protecting this commons together.",,99.4,13,27.846,26.0,24.149
